,Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
298,CIFAR100 40-49,Noisy Student,10,"unl_factor: 0.1, threshold: 0.8, num_of_students: 2",0.314,0.299419916,0.076660357,0.389531789,0.75229767,0.353986539,3.249622583,0.180794954
299,CIFAR100 40-49,Improved Noisy Student,10,"unl_factor: 0.1, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.306,0.292506061,0.077470683,0.349860941,0.746135274,0.33593506,7.90337038,0.666983604
300,CIFAR100 50-59,Baseline,1,None,0.318,0.298967786,0.076341722,0.386469484,0.829398864,0.406868258,0.886160135,0.106265306
301,CIFAR100 50-59,Noisy Student,1,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.34,0.324678426,0.073481584,0.376672071,0.78733606,0.375216555,3.246768236,0.251799107
302,CIFAR100 50-59,Improved Noisy Student,1,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.282,0.258104526,0.080538809,0.210858464,0.796586593,0.382046476,7.757966518,0.642642498
303,CIFAR100 50-59,Baseline,2,None,0.27,0.271430307,0.081587744,0.25456886,0.822544626,0.414831607,0.820664644,0.124648571
304,CIFAR100 50-59,Noisy Student,2,"unl_factor: 0.1, threshold: 0.8, num_of_students: 2",0.296,0.315538653,0.077810384,0.250801679,0.805177159,0.378680714,3.816127539,0.244720936
305,CIFAR100 50-59,Improved Noisy Student,2,"unl_factor: 0.1, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.288,0.312019591,0.078473553,0.259105575,0.826123085,0.406459796,20.8421433,1.125390768
306,CIFAR100 50-59,Baseline,3,None,0.404,0.413979198,0.066172775,0.438957911,0.837377183,0.411794712,2.437143564,0.105096102
307,CIFAR100 50-59,Noisy Student,3,"unl_factor: 0.1, threshold: 0.6, num_of_students: 3",0.334,0.353081559,0.073793764,0.338254837,0.803071936,0.391294526,3.794510603,0.25271368
308,CIFAR100 50-59,Improved Noisy Student,3,"unl_factor: 0.1, threshold: 0.6, num_of_students: 3, ensemble_size: 3",0.312,0.31609063,0.077066357,0.347457095,0.80585171,0.374010326,10.77017808,0.651805401
309,CIFAR100 50-59,Baseline,4,None,0.376,0.369930618,0.069460096,0.414513358,0.829896384,0.435578807,0.895956278,0.071920156
310,CIFAR100 50-59,Noisy Student,4,"unl_factor: 0.1, threshold: 0.6, num_of_students: 3",0.342,0.346201192,0.072862493,0.328984545,0.805464671,0.410811437,4.740890503,0.258501291
311,CIFAR100 50-59,Improved Noisy Student,4,"unl_factor: 0.1, threshold: 0.6, num_of_students: 3, ensemble_size: 3",0.298,0.292524622,0.078103048,0.25556759,0.826247784,0.438188025,10.50693107,0.709494591
312,CIFAR100 50-59,Baseline,5,None,0.322,0.324569756,0.075351202,0.364135994,0.800699401,0.368889551,0.895954609,0.108188391
313,CIFAR100 50-59,Noisy Student,5,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3",0.306,0.299962828,0.077554652,0.210025453,0.781249224,0.348676953,3.276287079,0.25737524
314,CIFAR100 50-59,Improved Noisy Student,5,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3, ensemble_size: 3",0.272,0.277074513,0.080819731,0.16111778,0.801787379,0.356695705,10.51733971,0.558953047
315,CIFAR100 50-59,Baseline,6,None,0.218,0.204918646,0.087076531,0.157898088,0.777150674,0.362972103,0.885597229,0.079907417
316,CIFAR100 50-59,Noisy Student,6,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.364,0.355126043,0.070660467,0.352092313,0.804396784,0.353610852,3.277570248,0.196933508
317,CIFAR100 50-59,Improved Noisy Student,6,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.34,0.321530543,0.073562018,0.372639074,0.811080629,0.370047541,7.893408537,0.61354208
318,CIFAR100 50-59,Baseline,7,None,0.362,0.361519547,0.07112055,0.360174525,0.831062947,0.384339992,0.895602703,0.104913712
319,CIFAR100 50-59,Noisy Student,7,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.314,0.316662278,0.076471785,0.3206586,0.790290361,0.34192905,3.329544544,0.190949202
320,CIFAR100 50-59,Improved Noisy Student,7,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.314,0.313265683,0.076234437,0.30056477,0.811275471,0.394176261,8.168003082,0.704079628
321,CIFAR100 50-59,Baseline,8,None,0.296,0.289609353,0.078738246,0.305594039,0.840310859,0.438448757,0.814626694,0.106772423
322,CIFAR100 50-59,Noisy Student,8,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2",0.324,0.326945923,0.075078818,0.239883092,0.83041268,0.441188174,3.344577074,0.251802444
323,CIFAR100 50-59,Improved Noisy Student,8,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2, ensemble_size: 3",0.338,0.337990706,0.073644125,0.298388395,0.843981402,0.458482281,7.013772488,0.710505247
324,CIFAR100 50-59,Baseline,9,None,0.258,0.268111944,0.081480757,0.353105077,0.807085988,0.388170312,0.875074863,0.068504095
325,CIFAR100 50-59,Noisy Student,9,"unl_factor: 0.1, threshold: 0.6, num_of_students: 2",0.386,0.394411615,0.06757195,0.410389662,0.819096068,0.396948495,3.671860933,0.207993507
326,CIFAR100 50-59,Improved Noisy Student,9,"unl_factor: 0.1, threshold: 0.6, num_of_students: 2, ensemble_size: 3",0.284,0.312668961,0.078600737,0.219756313,0.809814094,0.412887926,7.533424377,0.723549366
327,CIFAR100 50-59,Baseline,10,None,0.3,0.284918077,0.078152302,0.259161209,0.811854313,0.382611081,0.798284769,0.073903799
328,CIFAR100 50-59,Noisy Student,10,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.312,0.298750336,0.076506353,0.3097415,0.778557934,0.361814098,3.296102047,0.187315702
329,CIFAR100 50-59,Improved Noisy Student,10,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 2",0.286,0.290309224,0.078929994,0.212991068,0.797286763,0.372329123,10.89635634,0.657942772
330,CIFAR100 60-69,Baseline,1,None,0.26,0.28071739,0.081330333,0.232116908,0.797323642,0.431429718,1.319827318,0.07530117
331,CIFAR100 60-69,Noisy Student,1,"unl_factor: 0.1, threshold: 0.6, num_of_students: 2",0.374,0.39740924,0.068972621,0.324818026,0.794659113,0.4289419,3.128883839,0.186504364
332,CIFAR100 60-69,Improved Noisy Student,1,"unl_factor: 0.1, threshold: 0.6, num_of_students: 2, ensemble_size: 3",0.358,0.371130323,0.071000634,0.258929372,0.799971105,0.417724563,7.011995792,0.694267273
333,CIFAR100 60-69,Baseline,2,None,0.318,0.304553943,0.076329341,0.343301212,0.809763503,0.407110052,0.774111032,0.072287083
334,CIFAR100 60-69,Noisy Student,2,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2",0.354,0.342476349,0.072265393,0.332488274,0.78400112,0.372170312,3.71493721,0.189778328
335,CIFAR100 60-69,Improved Noisy Student,2,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2, ensemble_size: 2",0.326,0.321325857,0.075101131,0.359824406,0.784752977,0.38655257,7.530446768,0.676132441
336,CIFAR100 60-69,Baseline,3,None,0.326,0.32675597,0.075076189,0.383876445,0.822865127,0.427826828,0.802966356,0.105045795
337,CIFAR100 60-69,Noisy Student,3,"unl_factor: 0.2, threshold: 0.7, num_of_students: 2",0.4,0.387822361,0.06691219,0.424472711,0.810256573,0.414399247,3.043102026,0.172700644
338,CIFAR100 60-69,Improved Noisy Student,3,"unl_factor: 0.2, threshold: 0.7, num_of_students: 2, ensemble_size: 2",0.264,0.275482785,0.080104827,0.314530185,0.766367462,0.350650022,7.62667346,0.69882369
339,CIFAR100 60-69,Baseline,4,None,0.32,0.326359049,0.07511804,0.383207589,0.822289204,0.435333629,0.881166697,0.108803034
340,CIFAR100 60-69,Noisy Student,4,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2",0.412,0.402164193,0.065671195,0.399148403,0.810733077,0.439332107,3.128154278,0.192763805
341,CIFAR100 60-69,Improved Noisy Student,4,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2, ensemble_size: 3",0.294,0.30391851,0.077009912,0.312285224,0.815464009,0.438711166,7.359840393,0.638289452
342,CIFAR100 60-69,Baseline,5,None,0.358,0.371789862,0.070331848,0.41325169,0.808484139,0.428221134,0.882831573,0.073205948
343,CIFAR100 60-69,Noisy Student,5,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.374,0.387481513,0.069184862,0.40853282,0.820984787,0.450910806,3.260997295,0.20374465
344,CIFAR100 60-69,Improved Noisy Student,5,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.356,0.371711445,0.071077806,0.354638909,0.813789011,0.40723237,11.07119083,0.772385836
345,CIFAR100 60-69,Baseline,6,None,0.322,0.282575844,0.07593764,0.501145477,0.767325171,0.373248185,0.789255857,0.081765652
346,CIFAR100 60-69,Noisy Student,6,"unl_factor: 0.1, threshold: 0.8, num_of_students: 2",0.41,0.386200198,0.065583845,0.40783124,0.827471775,0.448752406,3.234479189,0.19986248
347,CIFAR100 60-69,Improved Noisy Student,6,"unl_factor: 0.1, threshold: 0.8, num_of_students: 2, ensemble_size: 3",0.314,0.281441705,0.077325879,0.377205629,0.800139874,0.41906633,7.780725002,0.689395428
348,CIFAR100 60-69,Baseline,7,None,0.332,0.336839269,0.074051858,0.357460189,0.821665479,0.44614833,0.800750971,0.069459677
349,CIFAR100 60-69,Noisy Student,7,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.366,0.364676237,0.070689813,0.442472211,0.809143743,0.41309384,3.695466995,0.181348085
350,CIFAR100 60-69,Improved Noisy Student,7,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.3,0.307773669,0.077204894,0.355042308,0.797185279,0.395693276,8.003517628,0.725459576
351,CIFAR100 60-69,Baseline,8,None,0.228,0.23898086,0.086616547,0.258962837,0.756400233,0.370186606,0.893887997,0.088362455
352,CIFAR100 60-69,Noisy Student,8,"unl_factor: 0.1, threshold: 0.8, num_of_students: 3",0.326,0.341282199,0.074739147,0.406446662,0.800599485,0.43708291,3.710710526,0.180260181
353,CIFAR100 60-69,Improved Noisy Student,8,"unl_factor: 0.1, threshold: 0.8, num_of_students: 3, ensemble_size: 2",0.406,0.415459507,0.066218067,0.384994771,0.804021335,0.439600756,10.83915329,0.651125193
354,CIFAR100 60-69,Baseline,9,None,0.374,0.360437609,0.069294029,0.367165979,0.824172723,0.445901024,0.904236794,0.108377218
355,CIFAR100 60-69,Noisy Student,9,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3",0.35,0.332988952,0.072218729,0.394005079,0.81668638,0.43690327,3.008165836,0.195321083
356,CIFAR100 60-69,Improved Noisy Student,9,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3, ensemble_size: 2",0.372,0.330758186,0.070823295,0.438990686,0.776466332,0.376698236,10.56653094,0.734182596
357,CIFAR100 60-69,Baseline,10,None,0.346,0.350744032,0.072864106,0.409403485,0.818026973,0.436671696,1.251953363,0.107372046
358,CIFAR100 60-69,Noisy Student,10,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.366,0.383194988,0.070119251,0.389741146,0.829246259,0.465071835,3.788654804,0.251275778
359,CIFAR100 60-69,Improved Noisy Student,10,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.35,0.364025808,0.072178843,0.388626448,0.814505938,0.436392865,7.961489677,0.643940926
360,CIFAR100 70-79,Baseline,1,None,0.298,0.292826048,0.078207166,0.257706733,0.825283942,0.385208879,0.785208225,0.072116375
361,CIFAR100 70-79,Noisy Student,1,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3",0.352,0.353328505,0.071929123,0.319294611,0.839330289,0.445781084,3.012080908,0.187351465
362,CIFAR100 70-79,Improved Noisy Student,1,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3, ensemble_size: 3",0.286,0.277208438,0.079712466,0.197987891,0.81342413,0.401423584,10.66398621,0.661522627
363,CIFAR100 70-79,Baseline,2,None,0.29,0.312191685,0.078082099,0.294047066,0.7916764,0.359839358,0.908206463,0.105818748
364,CIFAR100 70-79,Noisy Student,2,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.308,0.30792087,0.077235728,0.227655848,0.793749746,0.361420485,3.307563782,0.17621398
365,CIFAR100 70-79,Improved Noisy Student,2,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 3",0.294,0.316292148,0.077957638,0.301854017,0.811109039,0.382420515,7.632868528,0.666486979
366,CIFAR100 70-79,Baseline,3,None,0.304,0.305480248,0.07712072,0.248311976,0.812615737,0.405252385,0.814341307,0.086725712
367,CIFAR100 70-79,Noisy Student,3,"unl_factor: 0.2, threshold: 0.7, num_of_students: 2",0.332,0.343760219,0.073902857,0.337914047,0.781831555,0.366571529,3.368324995,0.199641943
368,CIFAR100 70-79,Improved Noisy Student,3,"unl_factor: 0.2, threshold: 0.7, num_of_students: 2, ensemble_size: 2",0.282,0.28122193,0.079788038,0.336190001,0.795124121,0.382671526,7.751343727,0.76962018
369,CIFAR100 70-79,Baseline,4,None,0.33,0.314492748,0.074217197,0.252283414,0.80687927,0.371496618,0.885596514,0.073729038
370,CIFAR100 70-79,Noisy Student,4,"unl_factor: 0.1, threshold: 0.6, num_of_students: 3",0.36,0.336593933,0.071445559,0.341784659,0.812368462,0.388284289,3.283427477,0.259791374
371,CIFAR100 70-79,Improved Noisy Student,4,"unl_factor: 0.1, threshold: 0.6, num_of_students: 3, ensemble_size: 2",0.31,0.2821953,0.077141171,0.234020475,0.798762901,0.369018204,10.726197,0.773092985
372,CIFAR100 70-79,Baseline,5,None,0.19,0.208865063,0.089341545,0.239331577,0.782471145,0.358361887,0.889287949,0.074596882
373,CIFAR100 70-79,Noisy Student,5,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3",0.32,0.31833667,0.076042299,0.219160732,0.801689285,0.401121262,3.836465359,0.255070686
374,CIFAR100 70-79,Improved Noisy Student,5,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3, ensemble_size: 2",0.286,0.29135446,0.079192224,0.235110817,0.796976833,0.388406234,10.5809803,0.674782991
375,CIFAR100 70-79,Baseline,6,None,0.248,0.270814579,0.083429928,0.267342089,0.807226079,0.409118214,0.792419434,0.076239586
376,CIFAR100 70-79,Noisy Student,6,"unl_factor: 0.1, threshold: 0.8, num_of_students: 2",0.328,0.344218648,0.074647886,0.358135607,0.813880211,0.424074876,3.317452669,0.200114965
377,CIFAR100 70-79,Improved Noisy Student,6,"unl_factor: 0.1, threshold: 0.8, num_of_students: 2, ensemble_size: 3",0.284,0.309576618,0.078897686,0.2256104,0.818766378,0.429183693,7.944671869,0.667958975
378,CIFAR100 70-79,Baseline,7,None,0.336,0.33868908,0.073921069,0.383339416,0.826122524,0.420871308,0.855588198,0.103893995
379,CIFAR100 70-79,Noisy Student,7,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3",0.334,0.334697597,0.074171491,0.448258135,0.796570594,0.378483094,3.302184582,0.251134157
380,CIFAR100 70-79,Improved Noisy Student,7,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3, ensemble_size: 2",0.316,0.31562181,0.076256195,0.41077402,0.797558521,0.372910087,10.67086005,0.571875334
381,CIFAR100 70-79,Baseline,8,None,0.318,0.309303349,0.075963429,0.308397161,0.806801037,0.407943081,0.907511473,0.070616722
382,CIFAR100 70-79,Noisy Student,8,"unl_factor: 0.2, threshold: 0.7, num_of_students: 2",0.29,0.283108705,0.078817938,0.263392681,0.789092118,0.383762159,3.227709532,0.178665876
383,CIFAR100 70-79,Improved Noisy Student,8,"unl_factor: 0.2, threshold: 0.7, num_of_students: 2, ensemble_size: 2",0.262,0.275714112,0.081183529,0.189759835,0.782719609,0.368161445,7.699596405,0.609905481
384,CIFAR100 70-79,Baseline,9,None,0.246,0.254787123,0.083354805,0.244936128,0.802751366,0.350508895,0.866566896,0.107281685
385,CIFAR100 70-79,Noisy Student,9,"unl_factor: 0.1, threshold: 0.8, num_of_students: 3",0.398,0.397501369,0.067036633,0.376291606,0.786689061,0.367421072,3.587914944,0.262777805
386,CIFAR100 70-79,Improved Noisy Student,9,"unl_factor: 0.1, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.278,0.284476904,0.07957906,0.314410386,0.814868255,0.388117723,10.05465055,0.658806562
387,CIFAR100 70-79,Baseline,10,None,0.284,0.312211297,0.078648081,0.310172746,0.787919917,0.364092876,0.890738726,0.06949234
388,CIFAR100 70-79,Noisy Student,10,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3",0.302,0.304437544,0.077791386,0.30685536,0.764318638,0.336040526,3.625465393,0.182390213
389,CIFAR100 70-79,Improved Noisy Student,10,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3, ensemble_size: 2",0.282,0.293876633,0.079418016,0.245232282,0.772821331,0.346065117,10.800138,0.72525382
390,CIFAR100 80-89,Baseline,1,None,0.278,0.267184475,0.080648803,0.220846412,0.750696025,0.322220283,0.816329479,0.076450348
391,CIFAR100 80-89,Noisy Student,1,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3",0.264,0.25664999,0.082493422,0.22809765,0.745344565,0.322120005,3.20567584,0.205690384
392,CIFAR100 80-89,Improved Noisy Student,1,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3, ensemble_size: 3",0.22,0.232727255,0.08608388,0.229346348,0.751663768,0.325306525,10.27597952,0.642571211
393,CIFAR100 80-89,Baseline,2,None,0.286,0.28959557,0.079012957,0.266374629,0.807088136,0.388809022,0.861079931,0.069275618
394,CIFAR100 80-89,Noisy Student,2,"unl_factor: 0.1, threshold: 0.6, num_of_students: 2",0.278,0.283046016,0.079950533,0.236531799,0.786863604,0.334160137,3.527369499,0.186656237
395,CIFAR100 80-89,Improved Noisy Student,2,"unl_factor: 0.1, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.234,0.226584453,0.0852762,0.177907998,0.776806237,0.35453127,7.302947521,0.700021505
396,CIFAR100 80-89,Baseline,3,None,0.282,0.282711587,0.080223098,0.426290943,0.783466526,0.361954042,0.904397964,0.070376635
397,CIFAR100 80-89,Noisy Student,3,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3",0.282,0.300426301,0.079668215,0.33559071,0.778656038,0.366518759,3.287740469,0.251542807
398,CIFAR100 80-89,Improved Noisy Student,3,"unl_factor: 0.2, threshold: 0.8, num_of_students: 3, ensemble_size: 2",0.232,0.253204831,0.084033083,0.308627541,0.800689055,0.390357883,10.32038403,0.713192701
399,CIFAR100 80-89,Baseline,4,None,0.252,0.265918448,0.082935151,0.174638073,0.783102887,0.345282924,0.893720865,0.076016903
400,CIFAR100 80-89,Noisy Student,4,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3",0.28,0.297642649,0.079404789,0.235529317,0.757656841,0.329706442,3.0103302,0.269005537
401,CIFAR100 80-89,Improved Noisy Student,4,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3, ensemble_size: 3",0.244,0.261743734,0.083134097,0.303407273,0.765045719,0.32175376,10.17540383,0.656166077
402,CIFAR100 80-89,Baseline,5,None,0.23,0.247500467,0.084123095,0.215312993,0.792648984,0.373733946,0.88361764,0.109965801
403,CIFAR100 80-89,Noisy Student,5,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2",0.278,0.285038915,0.079634854,0.198062692,0.761200887,0.340656172,3.349339962,0.65464139
404,CIFAR100 80-89,Improved Noisy Student,5,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2, ensemble_size: 3",0.228,0.223386733,0.085438555,0.309896542,0.789335883,0.376988484,7.507452011,1.211354971
405,CIFAR100 80-89,Baseline,6,None,0.22,0.224602917,0.086656684,0.192288303,0.775088957,0.340015114,0.887513161,0.116083384
406,CIFAR100 80-89,Noisy Student,6,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3",0.248,0.247146472,0.083514742,0.320425337,0.740441888,0.334930209,3.424839497,0.240323782
407,CIFAR100 80-89,Improved Noisy Student,6,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3, ensemble_size: 2",0.202,0.2038854,0.088760622,0.07130407,0.753577894,0.331858034,10.4220376,0.585727215
408,CIFAR100 80-89,Baseline,7,None,0.288,0.268534613,0.079492668,0.181216287,0.800450015,0.359298484,0.897292376,0.072669029
409,CIFAR100 80-89,Noisy Student,7,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3",0.3,0.310478723,0.07736875,0.265018511,0.764205765,0.317572832,3.321984053,0.180891991
410,CIFAR100 80-89,Improved Noisy Student,7,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3, ensemble_size: 3",0.222,0.219970573,0.08612146,0.28759082,0.770888353,0.316056812,10.12461185,0.672286034
411,CIFAR100 80-89,Baseline,8,None,0.292,0.282689826,0.078953275,0.215850752,0.800009644,0.402763552,0.879164934,0.107105494
412,CIFAR100 80-89,Noisy Student,8,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.286,0.283020726,0.079593494,0.231716882,0.730803877,0.295114185,3.603858232,0.209278107
413,CIFAR100 80-89,Improved Noisy Student,8,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.232,0.220582548,0.085947188,0.173355,0.772140248,0.341980347,8.008180857,0.717017412
414,CIFAR100 80-89,Baseline,9,None,0.264,0.243531443,0.082684456,0.325717029,0.768092217,0.332813586,0.814538002,0.076131821
415,CIFAR100 80-89,Noisy Student,9,"unl_factor: 0.1, threshold: 0.8, num_of_students: 3",0.31,0.289448942,0.077160723,0.23261502,0.76235885,0.347608685,3.658116579,0.191476583
416,CIFAR100 80-89,Improved Noisy Student,9,"unl_factor: 0.1, threshold: 0.8, num_of_students: 3, ensemble_size: 3",0.272,0.256937267,0.081319731,0.187074637,0.785871632,0.341653466,10.51688647,0.642006159
417,CIFAR100 80-89,Baseline,10,None,0.22,0.231197776,0.086260187,0.268487947,0.733095744,0.280604379,0.905277967,0.109480619
418,CIFAR100 80-89,Noisy Student,10,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.294,0.304301982,0.078339723,0.225329365,0.773266005,0.351151752,3.138079405,0.263529778
419,CIFAR100 80-89,Improved Noisy Student,10,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 2",0.258,0.276937227,0.081905575,0.293538435,0.767918686,0.30993848,7.726405859,0.711037874
420,CIFAR100 90-99,Baseline,1,None,0.336,0.325746221,0.074053434,0.288496034,0.773505075,0.384139781,0.936479807,0.107256413
421,CIFAR100 90-99,Noisy Student,1,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2",0.33,0.327912714,0.07441721,0.393018932,0.768977777,0.408654535,3.617733717,0.241491318
422,CIFAR100 90-99,Improved Noisy Student,1,"unl_factor: 0.1, threshold: 0.7, num_of_students: 2, ensemble_size: 3",0.294,0.28431523,0.079005607,0.194537362,0.772652199,0.373828306,7.39718771,0.602096558
423,CIFAR100 90-99,Baseline,2,None,0.342,0.31025114,0.073884285,0.44776552,0.79417795,0.389341426,0.890178919,0.117912292
424,CIFAR100 90-99,Noisy Student,2,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3",0.432,0.409572608,0.063300828,0.384346446,0.78571594,0.423464758,3.131118059,0.244018793
425,CIFAR100 90-99,Improved Noisy Student,2,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3, ensemble_size: 3",0.338,0.310264513,0.074020187,0.379931271,0.784566449,0.386689837,10.40660501,0.737870216
426,CIFAR100 90-99,Baseline,3,None,0.27,0.278540586,0.081383049,0.320696382,0.796168724,0.378825573,0.885826349,0.077305794
427,CIFAR100 90-99,Noisy Student,3,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3",0.426,0.431610529,0.06388691,0.441416652,0.817718734,0.429292373,3.695900917,0.17538929
428,CIFAR100 90-99,Improved Noisy Student,3,"unl_factor: 0.2, threshold: 0.6, num_of_students: 3, ensemble_size: 2",0.332,0.346333404,0.074056976,0.304791201,0.800270047,0.367826363,10.5730989,0.807610273
429,CIFAR100 90-99,Baseline,4,None,0.264,0.277327552,0.080946009,0.259852296,0.780007605,0.388371381,0.910585642,0.07752943
430,CIFAR100 90-99,Noisy Student,4,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3",0.328,0.322890706,0.074733333,0.303725533,0.771244534,0.347995943,3.10118556,0.20369339
431,CIFAR100 90-99,Improved Noisy Student,4,"unl_factor: 0.2, threshold: 0.7, num_of_students: 3, ensemble_size: 3",0.282,0.29691845,0.079045848,0.307598699,0.783470794,0.390823919,10.23432279,0.65441823
432,CIFAR100 90-99,Baseline,5,None,0.336,0.355531536,0.073299022,0.373583116,0.801204067,0.397345279,0.780431986,0.108221054
433,CIFAR100 90-99,Noisy Student,5,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3",0.356,0.373071222,0.071280938,0.361555507,0.782276476,0.373342,3.089405298,0.718008995
434,CIFAR100 90-99,Improved Noisy Student,5,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3, ensemble_size: 2",0.316,0.325184471,0.075982756,0.219116359,0.754774164,0.316713147,10.46066427,0.653854609
435,CIFAR100 90-99,Baseline,6,None,0.268,0.260023108,0.081746938,0.448969665,0.777271609,0.370380126,0.786436081,0.067882061
436,CIFAR100 90-99,Noisy Student,6,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.41,0.401627919,0.065683084,0.403436062,0.820682267,0.425374991,3.269342661,0.196333885
437,CIFAR100 90-99,Improved Noisy Student,6,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 3",0.346,0.336828666,0.072958244,0.311876753,0.800243771,0.387878824,7.91417098,0.547960758
438,CIFAR100 90-99,Baseline,7,None,0.33,0.359772842,0.073410415,0.375848505,0.804839477,0.419173726,0.818265438,0.08164835
439,CIFAR100 90-99,Noisy Student,7,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2",0.366,0.378655371,0.07022193,0.328980887,0.806488032,0.372002981,3.358161926,0.19289732
440,CIFAR100 90-99,Improved Noisy Student,7,"unl_factor: 0.2, threshold: 0.8, num_of_students: 2, ensemble_size: 3",0.278,0.301424006,0.079855831,0.239250592,0.802467483,0.408694408,7.688948393,0.694419146
441,CIFAR100 90-99,Baseline,8,None,0.4,0.394574333,0.066939141,0.445506639,0.799883526,0.395364348,0.88385725,0.108170986
442,CIFAR100 90-99,Noisy Student,8,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3",0.36,0.363422674,0.071012676,0.333957529,0.779020852,0.352488976,3.055654526,0.214427233
443,CIFAR100 90-99,Improved Noisy Student,8,"unl_factor: 0.1, threshold: 0.7, num_of_students: 3, ensemble_size: 3",0.346,0.349437597,0.072492792,0.331452189,0.799346552,0.384043883,10.89540267,0.676058769
444,CIFAR100 90-99,Baseline,9,None,0.3,0.298563419,0.078441967,0.253876673,0.756484254,0.355739053,0.837522507,0.083680391
445,CIFAR100 90-99,Noisy Student,9,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2",0.35,0.351597139,0.0724857,0.25855479,0.796152779,0.409225375,3.216516733,0.200571775
446,CIFAR100 90-99,Improved Noisy Student,9,"unl_factor: 0.2, threshold: 0.6, num_of_students: 2, ensemble_size: 2",0.346,0.347082956,0.072959492,0.340944021,0.793781188,0.391471204,8.215026379,0.675843
447,CIFAR100 90-99,Baseline,10,None,0.306,0.3012901,0.076883621,0.227943311,0.752013171,0.35027444,0.891221762,0.073267221
